9000,"[0.2511390154461607, 0.25125013890432274]","[[1.276132068644572, 1.2768443219812027]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.6678519835537282, 0.6679631070118902]","[[1.7340742284334882, 1.7344149917405212]]","[[0.37641347160823346, 0.37752458271934564]]",
9000,"[0.5011667963107013, 0.5012779197688633]","[[1.5479196303705192, 1.5484113967406463]]","[[0.33467920363094206, 0.33579031474205423]]",
9000,[],[],[],
9000,[],[],[],
9000,[],[],[],
9000,[],[],[],
9000,[],[],[],
9000,[],[],[],
9000,"[0.5011667963107013, 0.5012779197688633]","[[1.547919629876473, 1.5484105580637688]]","[[0.33467920363094206, 0.33579031474205423]]",
9000,"[0.5011667963107013, 0.5012779197688633]","[[1.547919629876473, 1.5484105580677219]]","[[0.33467920363094206, 0.33579031474205423]]",
9000,"[0.5011667963107013, 0.5012779197688633]","[[1.547919629876473, 1.5484105580602725]]","[[0.33467920363094206, 0.33579031474205423]]",
9000,"[0.5011667963107013, 0.5012779197688633]","[[1.547919629876473, 1.5484105580677232]]","[[0.33467920363094206, 0.33579031474205423]]",
9000,"[0.5011667963107013, 0.5012779197688633]","[[1.547919629876473, 1.5484105580602725]]","[[0.33467920363094206, 0.33579031474205423]]",
9000,[],[],[],
9000,[],[],[],
9000,[],[],[],
9000,[],[],[],
9000,"[0.2511390154461607, 0.25125013890432274]",[None],[None],
9000,"[0.2511390154461607, 0.25125013890432274]","[None, None]","[None, None]",
9000,"[0.2511390154461607, 0.25125013890432274]","[None, None]","[None, None]",
9000,"[0.2511390154461607, 0.25125013890432274]","[None, None]","[None, None]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.276132068644572, 1.2768442839364444]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.276132068644572, 1.2768442839364444]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.276132068644572, 1.2768442839410552]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.2761320686445718, 1.2768442865171943]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.2761320686445718, 1.2768442865171943]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.276132068644572, 1.2768448244522919]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.276132068644572, 1.2768442839346346]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.276132068644572, 1.2768442839346346]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.276132068644572, 1.2768442839346346]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.2761320686445718, 1.276844397592478]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.2761320686445718, 1.276844397592478]]","[[0.28699331455478605, 0.2881044256658982]]",
9000,"[0.2511390154461607, 0.25125013890432274]","[[1.276132068644572, 1.2768535672318337]]","[[0.28699331455478605, 0.2881044256658982]]",
